     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      8100,       122,         0,   0.066,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
     81000,      1115,         0,   0.577,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       698,         0,   0.352,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       328,         3,         0,   0.012,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       366,         3,         0,   0.012,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       481,         9,         0,   0.013,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.010,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         3,         0,   0.011,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        15,         0,   0.014,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        18,         0,   0.023,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        95,         0,   0.048,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       264,         0,   0.128,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    111749,      1643,         0,   0.788,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
    178200,      2603,         0,    1.26,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
    178200,      2533,         0,    1.26,pymatching,f5ebb9b7061ce8b46588fafa6e9456cbe2b74412867cc43710fdd99f3839dd06,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0025,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       725,         0,   0.355,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     24300,       355,         0,   0.184,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       751,         0,   0.358,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     71399,      1055,         0,   0.530,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      7189,       105,         0,   0.061,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       715,         8,         0,   0.014,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       546,         7,         0,   0.013,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       241,         1,         0,   0.011,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       513,         4,         0,   0.013,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       727,        12,         0,   0.014,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.010,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.011,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        10,         0,   0.014,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        23,         0,   0.023,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2213,         0,    1.05,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        90,         0,   0.049,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2181,         0,    1.06,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        93,         0,   0.052,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       264,         0,   0.129,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       249,         0,   0.130,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2133,         0,    1.07,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      3742,        54,         0,   0.036,pymatching,4f3b667262621711c18f7381c10d377ce9d7d3c68f6c604007ad8f4224e0688e,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0027500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     27000,       465,         0,   0.211,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     59400,       982,         0,   0.460,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     67500,      1071,         0,   0.515,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      7700,       114,         0,   0.067,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     91800,      1544,         0,   0.709,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.010,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      2062,        40,         0,   0.024,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         5,         0,   0.011,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         6,         0,   0.011,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        11,         0,   0.014,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      1000,        14,         0,   0.016,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      2200,        31,         0,   0.026,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      4200,        66,         0,   0.042,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      8600,       156,         0,   0.075,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     17000,       319,         0,   0.146,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     34200,       583,         0,   0.279,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2409,         0,    1.11,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     68200,      1172,         0,   0.541,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    169667,      2788,         0,    1.29,pymatching,35d614f175d722743d72a4ccae9b128c069784d3b92faae18218a4c8e364d371,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0030000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         3,         0,   0.010,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         4,         0,   0.011,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        12,         0,   0.014,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        37,         0,   0.026,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       112,         0,   0.053,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       270,         0,   0.138,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    136600,      2435,         0,    1.08,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
    136600,      2332,         0,    1.08,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       900,         0,   0.401,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     24300,       435,         0,   0.205,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       884,         0,   0.402,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
    167644,      3050,         0,    1.32,pymatching,0cbf3ae63b6eb971ae79afdf1a4e5d3acfcb0744438781c10a7e3ca8a72e8a75,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0032500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.010,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         3,         0,   0.011,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         9,         0,   0.014,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        37,         0,   0.025,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       102,         0,   0.053,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
     62701,      1119,         0,   0.509,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       315,         0,   0.145,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
      3495,        65,         0,   0.037,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       904,         0,   0.411,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       947,         0,   0.411,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2607,         0,    1.18,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      2780,        56,         0,   0.031,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
     13794,       249,         0,   0.122,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
      2913,        44,         0,   0.033,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
      2278,        44,         0,   0.028,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         2,         0,   0.010,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         3,         0,   0.011,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        14,         0,   0.014,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        33,         0,   0.024,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
    194400,      3603,         0,    1.59,pymatching,146cf562c17a80d26f66b829219ef1656c244ff9b07d867a6ad27369dd90b706,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.0035000000000000005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       123,         0,   0.054,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       107,         0,   0.055,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       338,         0,   0.148,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
     27000,       573,         0,   0.239,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
     59400,      1230,         0,   0.508,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2859,         0,    1.22,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
     17408,       367,         0,   0.158,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.010,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
       200,        11,         0,   0.011,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        17,         0,   0.015,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        39,         0,   0.025,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       114,         0,   0.057,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       326,         0,   0.209,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
    113400,      2261,         0,    1.04,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
      9773,       178,         0,   0.093,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
      2053,        40,         0,   0.027,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
       171,         1,         0,   0.011,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
       231,         6,         0,   0.011,pymatching,c4b2bb98cbfd571ff65a440f43d4b3554708a482c69f83482720f3cc5b1eb013,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.004,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,      4697,         0,    2.06,pymatching,dc3d610685741ac3f7cdf550d633656e04be559e43325085e794517372f919b6,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00375,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,      1042,         0,   0.445,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
     24300,       511,         0,   0.224,pymatching,f03b2bf7108f77a145151e046117c2b2764d3037751b2f5e58a04bd473137424,"{""d_final"":17,""d_init"":3,""encoder"":""mine"",""p"":0.00425,""p2"":0.005,""pm"":0,""psr"":null}",
